Who,Chat Content,Label
GetALifeLa,"要求個真中國人唔認祖國有難度。
唔同台灣人跪認祖國喎",0
GetALifeLa,簽得英皇，當然為錢。佢珍藏咁多港英古董，無錢點掂？,0
synnoveescape,唔駛啦，住咗幾年外國，你呢個話題成年前講咗，大家心有共識。,0
synnoveescape,你唔駛一嘢車埋嚟，我只係覺得你呢個諗法離地,0
cl2025x,你咁都撐佢真係得,0
cl2025x,所以同大家講睇佢演唱會都做左傻仔,0
synnoveescape,你係瞓咗幾年定點？ 為咗錢係新鮮事？,0
cl2025x,為左錢,0
cl2025x,這不是變色嗎,0
synnoveescape,為咩揪秤張敬軒？,0
hktoroctw,https://www.youtube.com/live/AAYN6h5zpu4?si=vsAgLnCpEFOM4M-S,0
GetALifeLa,"大報名參加：https://orms.gle/vGseraa 5MaN9sHJV8

香港監察將在倫敦市中心就BNO 港人可享用的英國本地服務
舉辦Q&A工作坊，内容包括✨醫療服務、✨心理健康支援和✨英格蘭稅制。如果你對 BNO政策、國民保健 (NHS)、稅務或其他向BNO提供的政府支援有任何疑問，這個活動將有相關範疇的專家，以廣東話向你提供專業建議。
講者名單：
•Thomas Benson，香港監察（主持）
• Christy Lee，英國香港護士協會
• Vifee Leung • Barnardo's
• Hei Chow，港援
• Thomas Fung，執業會計師/細葉榕人道支援基金
（名單有機會臨時更改）
今次活動旨在協助 BNO獲得地方服務，並增強在英國使用社
區及地方政府服務的信心。這也是香港監察公民及政治參與
系列的一部分。這是跨黨派和中立的活動系列，並由大倫敦
政府Hong Kong Empowerment Fund 贊助。
日期：2024年10月19日（星期六）
時間：下午4點至5點半
#t# : Waterloo Action Centre, 4 Baylis Road, London SE1
7AA",0
,《在地下城尋求邂逅是否搞錯了什麼》,0
cl2025x,,0
cl2025x,,0
cl2025x,,0
cl2025x,,0
cl2025x,,0
cl2025x,,0
cl2025x,,0
cl2025x,去完英美加開演唱會，返香港就幫黨鐵賣廣告，仲話同黨鐵好有緣，以後實大把廣告啦！,0
GeraldG0,盲信就幾時都唔好，只係唔知點解要專注喺左翼上面,0
pixyKKK,左翼既想法帶住盲信應該已經唔適用,0
GeraldG0,可能叫 ideology 適合啲？,0
pixyKKK,愛國主義本身就已經係宗教黎，另外左翼思維都係一種信仰,0
Xijianpin,2017 曼城恐襲,0
I_go_to_school_by_bus1,原來接近成20年前,0
I_go_to_school_by_bus1,係咪好似幾年前king cross嗰單之後都未有,0
Windanz,📌攝於 1960's 《旺角-彌敦道》…望向 (太子) 方向❗而圖中間…見樓宇頂部-有座塔樓嘅建築物” 係當年-九巴車廠 & 總部 (始創行)…即現在 (始創中心) 之位置 😌,0
Xijianpin,"exact7ly 
中東既野無乜興趣, 係英國就自己留意有無潛藏既恐襲 聖誕節唔好去人多既地方",0
GeraldG0,愛國主義、宗教狂熱，兩樣都難應付,0
Xijianpin,但用宗教做藉口既特別難對付,0
GeraldG0,你既然咁講，應該明白宗教係某啲人嘅藉口，而冇宗教啲人只會搵其他藉口,0
I_go_to_school_by_bus1,其實真主黨都係有加入政府,0
I_go_to_school_by_bus1,"黎巴嫩政府太廢，冇計
本身黎巴嫩4成天主教徒
個政府好難唔分權俾對方
但分左權比穆斯林
班人又唔會理你",0
I_go_to_school_by_bus1,保守派猶太教係唔使當兵 呢個有啲cls,0
synnoveescape,如果你有聽過森哥同一個住以色列嘅香港女仔訪問，一般以色列人係世俗化，但個政府靠痴傳統猶太人教信徒嘛，而伊朗、黎巴嫩又原教旨主義，咁邊有停嘅一日,0
synnoveescape,"你唔好錯重點，夾硬嚟
我指中東個隻非我族類嘅宗教，佛教、道教、印度教等冇咁野蠻，會尊重其他宗教。",0
I_go_to_school_by_bus1,"如果話世俗化會唔會好d
現代西方價值觀係保障宗教自由",0
GeraldG0,"有個國家政黨係無神論，但呢度一樣有好多人唔妥呢個國家 。

所以唔明點解剷平宗教就可解決問題 。",0
Bleehk,有人就有宗教，全部都係人自作孽。,0
Windanz,"2008年
距離Tesla破產也只剩下兩天時間。最後的兩天。

Elon Musk緊急賣掉了房子，賣掉了私人飛機，賣掉了邁凱輪F1跑車。

有一瞬間，我覺得一無所有。我失去了所有東西，婚姻、公司都完蛋了。

朋友對他說，你變賣了一切，‘將自己的所有賭在火箭和電動車上太冒險了。

他說：如果我不這麼投入，才是最大的冒險，因為成功的希望是零。

他向董事會宣佈，他籌到了4000萬美元，讓公司繼續轉動。
每個人很吃驚，他哪裡籌到的錢。

他說：用我自己的錢。我自己銀行帳戶中全部的錢。

他平靜地說：如果一件事足夠重要，即使所有的運氣都和你作對，你還是應該做下去。他的信念和決心給了董事們信心，董事們也跟著投錢。融資近8000萬美元。

金巴爾後來回憶說：那時倒閉已成了日常話題，很多公司都在倒閉。當時選擇倒閉對他來講，反而是更容易的。但他把他自己個人的錢全部都注了進去，保住了Tesla的生命。

他又一次度過危機，解了燃眉之急。

那一週我已經精疲力盡，還好渡過了難關。跌倒了不可怕，關鍵是能再站起來。",0
synnoveescape,所以係唔撚駛幫以色列，都係一班仆街。中東要處理，先剷平宗教。,0
Windanz,,0
I_go_to_school_by_bus1,"打到啲巴人認輸
跟住畫一塊地俾佢哋自己建立國家",0
I_go_to_school_by_bus1,重複返當年以色列立國咁,0
jimleungkp,Lewisham! 好喎,0
Windanz,既然已經試左十幾年相對平靜同容忍，結果都係咁，咁佢哋又進入新嘅方式去做。真係唔知幾時完😢,0
Windanz,有敵人可以繼續集權去爭取管治。從來消滅對方有迫不得已同煸動仇恨嘅兩難,0
leedshkger,"Today, Mark Sewards MP, MP for Leeds South West and Morley, participated in a Westminster Hall debate on BNO Visa, Acess to Services in the UK and Hong Kongers' security.

During the debate, Mark Sewards MP cited our survey, questioning government officials on their plan to tackle the CCP’s transnational repression and its crackdown on Hong Kong’s pro-democracy movement. He also emphasised that the government should take more proactive measures protect dissidents, ensuring that Hong Kongers can live freely, without fear, intimidation, or repression.

@Hongkongers_in_leeds extends our sincere thanks to Mark Sewards MP for listening to the concerns of the Hong Kong community and bringing them to Parliament. We look forward to continuing a close and collaborative relationship with MPs and Councillors across Leeds to further their understanding of the challenges faced by Hong Kongers.

Once again, we encourage all Hong Kongers to engage with your local MP and make the most of your democratic rights.",0
leedshkger,"今日，Leeds South West and Morley 嘅國會議員Mark Sewards MP 參與咗有關BN（O) 簽證、港人在英安全及相關政府服務嘅辯論。

喺辯論上，Mark Sewards MP多番引用列斯手足連線較早前嘅問卷調查，質詢政府官員如何應對中共跨境打壓，以及壓制香港民主自由運動嘅事宜。Mark Sewards MP亦提到政府應該採取更積極嘅措施，應對針對異見人士嘅威脅，令港人能夠自由生活，免受威脅、恐嚇同鎮壓。

列斯手足連線衷心感謝Mark Sewards MP 聆聽香港人嘅需要，並將我哋嘅聲音帶入國會。我哋未來會繼續同Leeds 唔同地區嘅MP 以及Councillor緊密合作，令佢哋更加了解港人嘅情況。

我哋亦衷心感謝各位列斯嘅港人願意填寫問卷，全靠收集大家嘅聲音先能夠有理據同MP表達我哋嘅需要！遲啲我哋亦會向大家匯報返問卷結果以及同MP會面嘅情況！

在此我哋再次亦呼籲港人積極同你所屬選區嘅MP 聯繫，充分利用民主制度嘅權益，用你嘅聲音影響政府施政！",0
leedshkger,,0
Windanz,反正據佢哋嘅認知，和平只係令對方借剷除以色列去做佢哋嘅恐怖管治。根本當地好多人係被騎劫去維持爭戰爭,0
Windanz,但實際戰略嚟講佢做到佢想做嘅嘢,0
Windanz,當然啦。沒完沒了,0
Windanz,呢套都幾值得睇下,0
I_go_to_school_by_bus1,"咁啱當年諗唔到搵邊個做末代港督
就順手派佢去",0
GeraldG0,彭定康當年做保守黨黨魁嘅時候都係選唔到 MP 😅,0
buddy4ever22,以色列本來就係想殺曬,0
GeraldG0,咁打加沙法，好多加沙人都做咗敵人 。佢就算殺晒哈馬斯嘅人，加沙人一樣會諗點樣報復 。,0
I_go_to_school_by_bus1,以前啲首相就算忙 都會派助理做好地區事務,0
Windanz,未座穩,0
I_go_to_school_by_bus1,你唔係MP根本什麼都不是,0
I_go_to_school_by_bus1,佢忘記咗自己基本要做啲咩,0
Windanz,柒到咁就好好休養下啦,0
I_go_to_school_by_bus1,所以佢係死不足惜,0
I_go_to_school_by_bus1,依家連MP都冇得做,0
Windanz,玉山銀行😂？,0
I_go_to_school_by_bus1,加上今次有原本保守黨黨員出嚟𠝹票,0
Windanz,象堡都大擴建,0
I_go_to_school_by_bus1,佢本身都唔重視地區工作,0
Windanz,希望成事,0
Windanz,英國version 捧殺,0
Windanz,比自己人跣一獲,0
Windanz,"MIRROR演唱會事故｜藝能3職員否認串謀欺詐　控方指吊掛裝置超重逾3倍 
https://bit.ly/4f6Bzeh",0
buddy4ever22,佢咁快收皮 有咩笑唔笑話? 😂,0
fjhwkdbrjhwkfnkskw,Liz Truss 都係一個笑話,0
fjhwkdbrjhwkfnkskw,英國呢個政府真係要睇實啲,0
fjhwkdbrjhwkfnkskw,,0
yau_fung,香港人同猶太人差唔多慘況，數量無咁多.,0
fjhwkdbrjhwkfnkskw,游水健將,0
yau_fung,死人才不會講真相.,0
buddy4ever22,"根本係連個老母都殺埋！😫
殺人政權就係咁令人作嘔 🤮",0
yau_fung,根本唔係佢呀媽，求其搵個樣小小似的人出來話陳彥霖自殺！,0
SangMata_BOT,User `100250403` changed name from 玉山銀行按揭部打雜 to 用餘下時間談論愛,0
I_go_to_school_by_bus1,https://southwarknews.co.uk/area/southwark/plans-for-the-bakerloo-line-extension-have-taken-a-crucial-step-forward/?fbclid=IwZXh0bgNhZW0CMTEAAR34YWzUjBqjg9bPfgAeVv8BRuxZbY9UndinsNvgAJZGXKLSjnycV2an0-Q_aem_ohlJX91QHDSu_T0TFtvYsg#tml9i9bivy,0
Windanz,交戰左邊全擊殺,0
Windanz,人地可以逐個擊斃,0
Windanz,,0
Windanz,好係炒冷飯，仲要講出嚟,0
Windanz,"粵語聲調大解析！廣東話九聲六調（上） | Medium
https://medium.com/@tan90cc/%E7%B2%B5%E8%AA%9E%E8%81%B2%E8%AA%BF%E5%A4%A7%E8%A7%A3%E6%9E%90-%E5%BB%A3%E6%9D%B1%E8%A9%B1%E4%B9%9D%E8%81%B2%E5%85%AD%E8%AA%BF-%E4%B8%8A-cf64b7bc3608",0
CCCCCMint,講左好耐啦，又唔拉人得個講字,0
Windanz,兩邊不停互補扮做嘢😐,0
Windanz,講咗好耐下,0
vBondScot,炒冷飯,0
Windanz,又唔係消費稅,0
Windanz,佢真係以為自己好醒。稅當然係入口計🫠，鋪頭買幾多係睇鋪租，環境等等,0
Windanz,"烈酒減稅｜盧寵茂指多市民誤解　強調烈酒非以零售價計稅　「售 3000元的酒，或只有500元是稅」

全文：[**https://bit.ly/408v8TD**](https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F408v8TD%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2WxfmpUyS6juaqHu0POQMGSOVdpapzRR8g_hKHhUQbALlehtlY2-hqXAA_aem_6JK5KQidVnv2wx6Cq1j9Sg&h=AT2WgnkZ_I0t3aGgMN-iqYdZBwWgkcDeMCzjFlSsZc0KA03y0CKG_ZhXKfsnd9dcNIU-C7KThc5zpLtNNLZuzAGb-wuXvJbsNhP0I1WXuH7d0TG8IGRQ3U6_1CoQNGjR5o3-_kY&__tn__=-UK*F)

酒能振興經濟，還是傷害身體？烈酒大減稅，引發前食物及衛生局長陳肇始等逾 130 人聯署反對，醫務衞生局局長盧寵茂今（17日）見記者時表示，今次減稅是採取「雙層稅制」，應能推動經濟，且對烈酒消耗量的影響降到最低。他又指，很多市民誤解，烈酒以零售價計稅，實情是以入口價計稅，「稅率百分之一百，不表示零售價有一半是稅。」

政府今次減烈酒稅後，進口價 200 元以上烈酒，200 元以上部分稅率由 100% 減至 10%，200 元及以下部分，及進口價在 200 元或以下烈酒，稅率則維持不變。

盧寵茂：零售價 3000元的酒並非有 1500元是稅

盧寵茂以一支零售價 3000元的酒為例解釋，並非有 1500元是稅，計及入口價，當中可能只有 500至 600元是稅。

他再舉例指，例如一支零售價 1000元的酒，如入口價只是 250元 ，過去的稅數是 250 元。而新稅是200元加五元， 共205元。稅的減幅只是 45 元，稅率佔零售價不到 10 %，對零售價影響不會很大。

特首李家超今早在電台節目上，也有以烈酒的進口成本，去分析稅項的影響。他指 200 元「入口價」的酒，代表香港市場上近 85 %的酒，市面上零售價與入口價有差異，「稅其實唔係佔最大部分，最大部分係咩呢？舖租啦、營運啦、人工啦⋯⋯所以一支一千蚊入口價嘅酒，出嚟（零售價）可能係三倍，或者兩倍幾咁嘅」。「所以我哋講緊 200元入口價嘅酒呢，市面賣，唔係 200元加 200元，係要四百幾，因為要加舖位、宣傳、人工等等」所以 85%的酒，是不受（減稅）影響。

本地消耗量 85%烈酒沒有減稅

盧寵茂在下午見記者時也重申，入口價 200元以下的烈酒，沒有減稅，這佔香港本地消耗量 85% 。今次的減稅，只影響本地 15 %的高價烈酒稅，對烈酒總消耗量影響有限。

他表示，政府考慮了各項因素，包括醫務衞生局，醫療衞生界各項意見，在平衡推動貿易、公共財政，市民健康等因素後，作出較有針對性的調稅決定。

[**#集誌社**](https://www.facebook.com/hashtag/%E9%9B%86%E8%AA%8C%E7%A4%BE?__eep__=6&__tn__=*NK*F) [**#烈酒減稅**](https://www.facebook.com/hashtag/%E7%83%88%E9%85%92%E6%B8%9B%E7%A8%85?__eep__=6&__tn__=*NK*F) [**#施政報告**](https://www.facebook.com/hashtag/%E6%96%BD%E6%94%BF%E5%A0%B1%E5%91%8A?__eep__=6&__tn__=*NK*F)",0
Windanz,原畫據說已燒毀,0
Windanz,@vBondScot,0
KotoriBaby,佢話龍鳳有公安,0
Windanz,1969 Queen Elizabeth II,0
Windanz,仲有愛德華8世,0
Windanz,1950年，女王登基前兩年,0
Windanz,佐治五世，downton abbey 電影嘅皇帝,0
Windanz,佐治六世,0
Windanz,CROWN  果幅嘅草稿😂,0
Windanz,,0
buddy4ever22,收到風有啲賤種乘機割韭菜 🤣,0
Windanz,遷嚟做乜😂,0
Windanz,係牙今日1330,0
KotoriBaby,,0
KotoriBaby,,0
Bleehk,"因為佢哋被洗腦幾十年，認為普通話係全中國各省各民族互相溝通嘅一個共通語言，但佢哋忽略咗中國共產黨不斷醜化詆毀其他方言（事實上廣東話、閩南話、客家話、滬語等才是保存「自古以來」漢語古音），不斷宣傳方言是沒有文化、低等的。
普通話、或國語被「標準化」只是一百年以內嘅事。",0
KotoriBaby,"Westminster Hall debate: Visas, security and access to services for Hong Kongers living in the UK
Mr Connor Rand MP (Altrincham and Sale West, Labour)
https://www.parliamentlive.tv/Event/Index/6fd7adda-5393-41e8-8710-b86a9b9c4a85",0
KotoriBaby,"Westminster Hall debate: Visas, security and access to services for Hong Kongers living in the UK
Mr Connor Rand MP (Altrincham and Sale West, Labour)
https://www.parliamentlive.tv/Event/Index/6fd7adda-5393-41e8-8710-b86a9b9c4a85",0
